COLE_CODIGO_COLEGIO;COLE_NOMBRE_SEDE;COLE_ES_BILINGUE
46235;COLEGIO FRANCISCO JOSE DE CALDAS;0
46268;COL. TEC. COMERCIAL SANTA MARIA GORETTY;0
46276;INSTITUTO ALFONSO LOPEZ PUMAREJO;0
46284;COLEGIO PREUNIVERSITARIO ISAAC NEWTON;0
46292;GIMNASIO BUENAVENTURA;0
46300;I.E.M. AURELIO ARTURO MARTINEZ - SEDE PRINCIPAL;1
46318;COLEGIO DEPARTAMENTAL SANTO SEPULCRO;0
51854;COL CENTRO CULTURAL                                                                                 ;0
51870;CENT EDUC DIST ALMIRANTE PADILLA;0
51888;COL DIST EDUC BAS Y MEDIA ATANASIO GIRARDOT;0
51896;COL DIST EDUC BAS Y MEDIA EDUARDO CARRANZA;0
51904;COL DIST EDUC BAS Y MEDIA GENERAL SANTANDER;0
51912;COL DIST GUSTAVO MORALES MORALES;0
51938;COL DIST JOSE FELIX RESTREPO;0
51946;CENT EDUC DIST MANUELA AYALA DE GAITAN;0
51987;FUNDACIÓN SABIDURÍA UNIVERSAL REGINISTA SAUR;0
52019;COL ROMULO GALLEGOS                                                                                 ;0
52084;INST SANTA ANA LUZ DEL CARMEN                                                                       ;0
52183;GIMN IMPERIAL IGNACIA CAMACHO DE CIFUENTES                                                          ;0
52191;GIMN LOS MONJES                                                                                     ;0
52209;CEDID GUILLERMO CANO ISAZA;0
52217;CEDID GUILLERMO CANO ISAZA;0
52225;NUEVO LIC GRANADINO                                                                                 ;0
52233;COL COOP SAN JOSE DE CALASANZ                                                                       ;0
52258;COLEGIO  KIRPALAMAR;0
52266;IE DPTAL INSTITUTO TECNICO COMERCIAL DE CAPELLANIA;0
52290;INSTITUTO DIVERSIFICADO ALBERT EINSTEIN;0
52308;INSTITUCION EDUCATIVA DEPARTAMENTAL LA MAGDALENA;0
45468;COL. BTO. ERNESTO PARODI MEDINA;0
45476;I.E. INMACULADA TÉCNICA LIÑAN;0
45492;I.E. VALENTÍN GARCIA - SEDE PRINCIPAL;0
45500;COLEGIO NAVAL DE CRESPO;0
45534;INSTITUCION EDUCATIVA DISTRITAL TECNICO INDUSTRIAL;0
45542;LICEO BOLIVARIANO;0
45559;NUEVO INSTITUTO MIXTO RODRIGO DE BASTIDAS;0
45567;SEDE 1 JOSE CELESTINO MUTIS;0
45575;INSTITUTO TECNICO ALBERTO CASTILLA;0
45583;COL COOP DE LOS COMUNEROS - SEDE PRINCIPAL;0
45591;GUILLERMO ANGULO GOMEZ - SEDE PRINCIPAL;0
45609;GUILLERMO ANGULO GOMEZ - SEDE PRINCIPAL;0
45658;I.E.T. JIMENEZ DE QUESADA - SEDE PRINCIPAL;0
45666;I.E.T. SUMAPAZ - SEDE PRINCIPAL;0
45674;COLEGIO MANUEL H IRIARTE U;0
45690;COLEGIO LAS MERCEDES;0
45708;SAN JOSE;0
45716;SAN CARLOS;1
45732;JORGE ELIECER GAITAN;0
45740;IE JOSE MARIA CORDOBA;0
46847;ACADEMIA LEGION BRITANICA;0
46870;COL DIST JOSE FELIX RESTREPO;0
46888;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN GABRIEL;0
46920;INST EDUC SANTA ROSA DE LIMA;0
46938;I. E. R. YARUMITO;0
46946;COL FEDERICO SIERRA ARANGO;0
46961;INSTITUCION EDUCATIVA JOSE MARIA BERNAL;0
51649;COLEGIO LUIS RODRIGUEZ VALERA;0
51656;COLEGIO TERESIANO REINA DEL CARMELO;0
51664;INST. EDU. CAMILO TORRES;0
51672;CEN EDUC COMUNAL FRANCISCO DE PAULA SANTANDER;0
51680;COLEGIIO MARIA MONTESORI;0
51714;COLEGIO MAYOR LEON XIII;0
51722;I.E.T. AGROINDUSTRIAL CUSAGUI - SEDE PRINCIPAL;0
51730;COLEGIO NACIONALIZADO ARMANDO SOLANO;0
51755;IE MARIANO OSPINA PEREZ - SEDE PRINCIPAL;0
51789;II.E.D. ARMANDO ESTRADA FLOREZ - SEDE PRINCIPAL;0
51805;COL DPTAL DE BTO RODRIGO VIVES DE ANDRES;0
50724;COLEGIO ALBANIA;1
50732;SAN FERNANDO;1
50740;I.E.A. INDIGENA QUINTIN LAME - SEDE PRINCIPAL;0
50757;INSTITUCION EDUCATIVA DE DESARROLLO RURAL;0
50765;COLEGIO METROPOLITANO;0
50807;ACADEMIA DE CIENCIAS DE COLOMBIA AKADEMOS;1
50831;I.E.T. SENON FABIO VILLEGAS - SEDE PRINCIPAL;0
50849;CONCENTRACION DE DESARROLLO RURAL;0
50880;COLEGIO LONDRES                                                                                     ;0
50914;INST EDUC BARRIO SANTANDER;0
50922;INST EDUC YERMO Y PARRES;0
50930;INST EDUC LOMA HERMOSA;0
50963;INST EDUC OCTAVIO HARRY;0
50997;LICEO JUAN DE DIOS URIBE;0
51003;COLEGIO COOPERATIVO DE APARTADO CARLOS ARTURO ROLDAN BETANCUR                                     ;0
51011;INST EDUC GONZALO RESTREPO JARAMILLO;0
51029;LIC MARCO FIDEL SUAREZ;0
48728;COL EUCARISTICO MERCEDARIO                                                                          ;0
48744;COL PARROQ SAN JUAN BAUTISTA DE LA SALLE                                                            ;0
48751;COL PRINCIPE DE PAZ                                                                                 ;0
49767;GIMNASIO GIRARDOT;1
49775;SANTA CATALINA DE SIENA - SEDE PRINCIPAL;0
49783;COLEGIO COOPERATIVO DE BACHILLERATO RODRIGO DE BASTIDAS;0
49791;COLEGIO COOPERATIVO DE BACHILLERATO RODRIGO DE BASTIDAS;0
49825;IE MANUEL J. DEL CASTILLO;0
49841;COLEGIO MANUAL FAUSTINO MOJICA;0
49858;COLEGIO DEPARTAMENTAL EDUARDO CARRANZA;0
49890;COLEGIO LICEO BOLIVAR;0
49916;MARIA MAZZARELLO;0
49924;INST ED SAN JUAN DE ARAMA;0
49932;COL PUERTO SANTANDER;0
49957;COLEGIO DE EDUCACION MEDIA FATIMA;0
49973;COL MANUEL ANTONIO RUEDA JARA;0
50021;FABIO VASQUEZ BOTERO;0
50039;ASPAEN GIMNASIO LA FRAGUA;0
50047;PALESTINA;0
50054;MISAEL PASTRANA BORRERO;0
50062;COLEGIO MANUEL ELKIN PATARROYO;0
50070;INSTITUTO SUPERIOR DE COMERCIO COLOMBIANO;0
50088;COLEGIO  LUIS A. CALVO;0
50104;COLEGIO TECNICO AGROPECUARIO SAN JOSE;0
50138;I.E. DE GUARANDA - SEDE PRINCIPAL;0
50195;INSTITUTO TECNICO NACIONAL MANUEL MURILLO TORO;0
50203;COLEGIO DEPARTAMENTAL SAN LUIS GONZAGA;0
50211;GIMNASIO MILITAR FUERZA AEREA COLOMBIANA TC. LUIS F. PINTO - SEDE PRINCIPAL;0
48785;GIMN CECIL REDDIE                                                                                   ;0
48801;INST ACAD DE BOSA                                                                                   ;0
48819;INST DE EDUC ELEMENTAL PREESCOLAR Y SECUNDARIA  INELPRES                                            ;0
48827;LIC CIAL LAS AMERICAS                                                                               ;0
48843;COL LUIGI PIRANDELLO - SEDE PRINCIPAL;0
48850;INSTITUTO NOCTURNO MARTIN HEIDEGGER;0
48884;INSTITUTO SUPERIOR COOPERATIVO;0
48892;COL CASABLANCA                                                                                      ;0
48934;COLEGIO CORABASTOS;0
48975;COL PARROQIAL LA CONSOLATA                                  ;0
49007;INSTITUTO KENNEDY LTDA;0
49015;COLEGIO DE BACHILLERATO ACADEMICO HISPANO;0
49056;INST EDUC MERCEDITAS GOMEZ MARTINEZ;0
49080;INST EDUC TRICENTENARIO;0
49122;COLEGIO NOCTURNO EL BAGRE;0
49247;COLEGIO METROPOLITANO DEL SUR MIXTO;0
49270;INSTITUTO SANTO TOMAS DE AQUINO;0
49296;INSTITUCION EDUCATIVA NUESTRA SRA DEL PERPETUO SOCORRO;0
9266;INSTITUCION EDUCATIVA DEPARTAMENTAL PABLO VI;0
9274;INSTITUCION EDUCATIVA DEPARTAMENTAL  RICARDO GONZALEZ;0
9282;COL EUCARISTICO CAMP                                        ;0
9308;INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA SALUD;0
9332;I.E.D. INTEGRADA DE TAUSA - SEDE PRINCIPAL;0
5082;COLEGIO NACIONALIZADO LA PRESENTACION SEDE NORTE;0
5090;COLEGIO SALESIANO;0
5140;INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA;0
5157;I.E. JOSÉ SANTOS GUTIERREZ - SEDE PRINCIPAL;0
5173;I.E.T. SAN LUIS - SEDE PRINCIPAL;0
4358;COL. SEMINARIO DE C/GENA;0
4366;ESCOLOMBIAS DE CARTAGENA;0
4408;GIMNASIO BOLIVAR MIXTO;0
4424;INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES;0
4432;INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES;0
4457;INSTITUCION EDUCATIVA LICEO DE BOLIVAR;0
4473;INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER;0
4481;INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER;0
4499;I.E. BENJAMIN HERRERA - SEDE PRINCIPAL;0
4507;I.E. BENJAMIN HERRERA - SEDE PRINCIPAL;0
4523;I.E.T. AGROINDUSTRIAL DE CALAMAR - SEDE PRINCIPAL;0
4531;I.E. MANUEL EDMUNDO MENDOZA - SEDE PRINCIPAL;0
1867;INSTITUCION EDUCATIVA LA PAZ;0
5215;I.E.TÉCNICA ENRIQUE OLAYA HERRERA - SEDE PRINCIPAL;0
5223;I.E. NORMAL SUPERIOR NTRA SRA DEL ROSARIO - SEDE PRINCIPAL;0
5249;COL NAL LA SALLE;0
5256;COLEGIO NUESTRA SEÑORA DE LAS MERCEDES;0
5264; I.E. AGRICOLA DE MACANAL - SEDE PRINCIPAL;0
5280;I.E.T. LISANDRO CELY - SEDE PRINCIPAL;0
5298;I.E.T. JOSE ACEVEDO Y GOMEZ - SEDE PRINCIPAL;0
5306;IE TECNICA DE MONGUI - SEDE PRINCIPAL;0
5322;INSTITUTO INTEGRADO ANTONIO NARIÑO;0
5330;I.E.T. DE NOBSA - SEDE PRINCIPAL;0
5355;I.E. EL ROSARIO - SEDE PRINCIPAL;0
5371;I.E.T AGRICOLA - SEDE PRINCIPAL;0
5397;IE TEC INDUSTRIAL Y MINERA - SEDE PRINCIPAL;0
5405;I.E. INDALECIO VASQUEZ  - SEDE PRINCIPAL;0
5413;IE TEC JOSE IGNACIO DE MARQUEZ - SEDE PRINCIPAL;0
5439;IE NUEVA GENERACION - SEDE PRINCIPAL;1
14282;IE ESCUELA NORMAL SUPERIOR DE BUCARAMANGA SEDE C;0
14290;GIMNASIO MODERNO DE LOS SAGRADOS CORAZONES;0
14308;INSTITUTO ANDINO;0
14316;INST  CALDAS                                                                                        ;0
14324;SEDE A - I E TEC INEM CUSTODIO GARCÍA ROVIRA;0
14332;INEM CUSTODIO GARCIA ROVIRA;0
14340;IE TEC POLITECNICO;0
14357;INSTITUTO SANTA MARIA GORETTI;0
14365;I E TEC NACIONAL DE COMERCIO;0
14373;INSTITUTO TECNICO NACIONAL DE COMERCIO;0
14381;IE.TECNOLG.SALESIANO ELOY VALENZUELA;0
14415;COLEGIO COOPERATIVO                                                                                 ;0
14423;INSTITUTO INTEGRADO DE COMERCIO;0
14449;INSTITUTO TECNICO  AQUILEO PARRA;0
14464;COL MIXTO MPAL CAMILO TORRES RESTREPO;0
14472;COL EL ROSARIO                                                                                      ;0
14480;COLEGIO  EL  CASTILLO;0
14498;COLEGIO  EL  CASTILLO;0
14506;UNION SINDICAL OBRERA  USO                                                                          ;0
14514;INSTITUCION EDUCATIVA DIEGO HERNANDEZ DE GALLEGO;0
14522;COL SANTA TERESITA                                                                                  ;0
14530;COLEGIO UNIVERSITARIO;0
14548;ESCUELA NORMAL SUPERIOR CRISTO REY;0
14555;INST ANTONIO NARIÑO;0
14571;INSTITUTO TECNICO INDUSTRIAL;0
14589;SEMINARIO SAN PEDRO CLAVER                                                                      ;0
14605;COLEGIO INTEGRADO DIVINO NIÑO;0
14613;INSTITUTO AGRICOLA;0
14639;COLEGIO NACIONAL JOSE ANTONIO GALAN;0
11585;INSTITUCIÓN EDUCATIVA SAGRADO CORAZÓN DE JESÚS;0
11593;INSTITUCION EDUCATIVA GENARO LEON;0
11601;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS NIEVES;0
11627;COLEGIO CHAMPAGNAT;1
11635;COLEGIO INMACULADA CONCEPCION;0
11643;INSTITUCION EDUCATIVA CIUDAD DE IPIALES;0
11650;INSTITUCION EDUCATIVA NACIONAL SUCRE;0
11668;INSTITUCION EDUCATIVA NACIONAL SUCRE;0
11676;COLEGIO INTEGRADO CIUDAD DE IPIALES;0
10488;IED TÉCNICA SIMON BOLIVAR DE MAMATOCO - SEDE PRINCIPAL;0
10520;INSTITUCION EDUCATIVA DISTRITAL LICEO CELEDON;0
10538;INSTITUCION EDUCATIVA DISTRITAL LICEO CELEDON;0
10546;INSTITUCION EDUCATIVA DISTRITAL LICEO CELEDON;0
10561;LICEO DEL CARIBE;0
10587;COLEGIO DIOCESANO  SAN JOSE;0
10603;COL DE BTO DE ARACATACA;0
10660;INSTITUTO BOLIVARIANO;0
10678;IE SAN JUAN DEL CORDOBA;0
10686;IE SAN JUAN DEL CORDOBA;0
10694;INSTITUTO NACIONAL SAN JUAN DEL CORDOBA;0
10710;COL NACIONAL MIXO DE BACHILLERATO;0
10736;COL DPTAL SANTA TERESA DE JESUS;0
10744;COL NZDO FCO DE PAULA STDER;0
10801;INST EDUC DPTAL LICEO PIVIJAY;0
10835;COL BTO GABRIEL ESCOBAR B.;0
15503;I.E. NORMAL SUPERIOR DE COROZAL - SEDE PRINCIPAL;0
15511;INST EDUC LICEO CARMELO PERCY VERGARA;0
15529;I.E. SAN JUAN BAUTISTA - SEDE PRINCIPAL;0
15537;INST EDUC SAN MARCOS;0
15545;INST EDUC SAN PEDRO CLAVER;0
15552;INST EDUC ANTONIA SANTOS;0
15560;INST EDUC SAN JUAN BAUTISTA DE LA SALLE;0
15578;INST EDUC LUIS PATRON ROSANO;0
15594;COL  AMERICANO DE IBAGUE;0
15602;SEDE 1 NUESTRA SEÑORA DE FATIMA;0
15628;SEDE 1 LEONIDAS RUBIO VILLEGAS;0
15644;SEDE 1 BOYACA;0
15651;SEDE 1  ALBERTO SANTOFIMIO CAICEDO;0
15669;SEDE 1  SAN SIMON;0
15677;SEDE 1  SAN SIMON;0
15685;SEDE 1  SAN SIMON;0
15693;COL  COMFENALCO;0
15701;SEDE 1 AMINA MELENDRO DE PULECIO;0
15727;COLEGIO COOPERATIVO CARMENZA ROCHA;0
15743;EXTERNADO NOCTURNO DE BACHILLERATO MIXTO;0
15750;EXTERNADO POPULAR DE BACHILLERATO;0
15768;COL FRANCISCO JIMENEZ DE CISNEROS;0
15784;INST  BENJAMIN HERRERA;0
15792;COLEGIO LA PRESENTACION;0
16899;INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO;0
16907;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;0
16915;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;0
16923;INSTITUCION EDUCATIVA LA MERCED;0
16931;INSTITUCION EDUCATIVA REPUBLICA DE ISRAEL;0
16949;INSTITUCION EDUCATIVA REPUBLICA DE ISRAEL;0
16956;COLEGIO EL CARMELO;0
16972;COLEGIO FRANCISCANO  PÍO XII;0
12484;COL JOSE EUSEBIO CARO;0
12492;COL JOSE EUSEBIO CARO;0
12500;COL LA PRESENTACION;0
12526;INST TECNICO INDUSTRIAL LUCIO PABON NUÑEZ;0
12534;COL FRANCISCO FERNANDEZ DE CONTRERAS;0
12542;NORMAL SUPERIOR;0
12567;COLEGIO NUESTRA SEÑORA DEL ROSARIO;0
12575;COL PROVINCIAL SAN JOSE;0
12583;COL SAGRADO CORAZON DE JESUS BETHLEMITAS;0
12609;INSTITUCION EDUCATIVA COLEGIO PROVINCIAL SAN JOSE;0
12617;COL LA PRESENTACION;0
12633;SEM MENOR SANTO TOMAS DE AQUINO;0
12641;COL NTRA SRA DE LA MERCED;0
12690;COL GUILLERMO COTE BAUTISTA;0
12708;SEDE INST NAL DE PROMOCION SOCIAL;0
12716;COL GENERAL SANTANDER;0
12724;COLEGIO ALEJANDRO SUAREZ;0
12732;SANTA MARIA MICAELA;0
12740;COLEGIO ALFONSO LOPEZ PUMAREJO;0
12765;LA SAGRADA FAMILIA (CAPUCHINAS);0
12773;NACIONAL JESUS MARIA OCAMPO;0
12807;MARIA INMACULADA;0
12815;COLEGIO NUESTRA SEÑORA DEL ROSARIO;0
13904;INSTITUTO AGRICOLA PEDRO URIBE MEJIA;0
13920;INST  TEC INDUSTRIAL;0
13938;MARIA AUXILIADORA;0
13946;INSTITUTO SANTUARIO;0
13961;INSTITUTO TECNICO SUPERIOR DAMASO ZAPATA BACHILLERATO INTEGRAL NOCTURNO BIN;0
13979;COLEGIO SANTANDEREANO DE COMERCIO;0
13995;COL  AMERICANO                                                                                      ;0
14001;COL COOP DE BUCARAMANGA                                                                             ;0
14019;COLEGIO COOPERATIVO COMFENALCO;0
14043;GIMNASIO SUPERIOR;0
14084;I.E. DE SANTANDER - SEDE PRINCIPAL;0
14092;COLEGIO DE LA PRESENTACION  ;0
14100;COL  SANTISIMA TRINIDAD                                                                             ;0
14118;COL DEL SAGRADO CORAZON DE JESUS                                                                    ;0
14126;COLEGIO FRANCISCANO DEL   VIRREY SOLIS;0
14134;COL  LA MERCED                                                                                      ;0
14647;ESCUELA NORMAL SUPERIOR;0
14654;COLEGIO NUESTRA SEÑORA DE LA CONCEPCION;0
14662;INSTITUTO TECNICO INDUSTRIAL SAN JUAN BOSCO;0
14670;COLEGIO INTEGRADO EDUARDO CAMACHO GAMBA;0
14688;COL AGUSTINIANO;0
14696;COLEGIO COOPERATIVO LA ANUNCIACION;0
14712;COLEGIO TECNICO INDUSTRIAL JOSE ELIAS PUYANA;0
14720;COLEGIO TECNICO INDUSTRIAL JOSE ELIAS PUYANA;0
14753;COL REINA DE LA PAZ;0
14779;INSTITUTO INTEGRADO FRANCISCO SERRANO MUÑOZ - SEDE PRINCIPAL;0
14787;COLEGIO NUESTRA SEÑORA DEL SOCORRO;0
14795;INSTITUTO  AGRICOLA NUESTRA SEÑORA DEL SOCORRO;0
14803;ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA - SEDE PRINCIPAL;0
14811;COLEGIO SANTO DOMINGO SAVIO;1
14837;COLEGIO  INTEGRADO DON BOSCO;0
14845;COLEGIO INTEGRADO NUESTRA SEÑORA DE LAS MERCEDES;0
14852;COLEGIO CUSTODIO GARCIA ROVIRA;0
14860;COLEGIO CUSTODIO GARCIA ROVIRA;0
14878;COLEGIO OFICIAL NUESTRA SEÑORA DEL ROSARIO;0
14886;ESCUELA NORMAL SUPEROR FRANCISCO DE PAULA SANTANDER;0
14894;INSTITUTO TECNICO INDUSTRIAL EMETERIO DUARTE SUAREZ;0
14902;COLEGIO INTEGRADO LAS MERCEDES;0
14951;ESCUELA NORMAL SUPERIOR;0
14969;COLEGIO NUESTRA SEÑORA DE FATIMA;0
14977;CENTRO  DE COMERCIO -;0
14993;COLEGIO  DPTAL. BALBINO GARCIA;0
15016;ESCUELA NORMAL SUPERIOR DE PIEDECUESTA;0
15024;INSTITUTO DE PROMOCION SOCIAL;0
15032;ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS;0
15040;INSTITUTO TECNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER;0
15057;ESCUELA INDUSTRIAL 20 DE JULIO;0
15065;COLEGIO FRAY NEPOMUCENO RAMOS;0
15073;COLEGIO FRAY JOSE DE LAS CASAS NOVAS;0
15081;ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA;0
15099;COLEGIO NUESTRA SEÑORA DE LA PRESENTACION;0
15107;COLEGIO  COOPERATIVO                                                                                ;0
15123;COLEGIO NACIONAL SAN JOSE DE GUANENTA;0
15131;COLEGIO NACIONAL SAN JOSE DE GUANENTA;0
14142;COL  LA SALLE                                                                                       ;0
14167;I E ACAD AURELIO MARTINEZ MUTIS;0
14191;I E  NUESTRA SE¾ORA DE FATIMA;0
14209;I E NUESTRA SE¾ORA DEL PILAR;0
14217;I E NUESTRA SE¾ORA DEL PILAR;0
14225;COL ACAD NUESTRA SEÑORA DEL ROSARIO;0
14233;COL  SAN PEDRO CLAVER                                                                               ;0
14241;COLEGIO SAN PEDRO CLAVER;0
12138;COL LA SALLE;0
12146;COL MPAL DE BTO;0
12153;INSTITUCION EDUCATIVA COLEGIO MUNICIPAL DE BACHILLERATO;0
12161;COL SAGRADO CORAZON DE JESUS;0
12195;COL SANTA TERESA;0
12203;COL SANTO ANGEL DE LA GUARDA;0
12211;INST NAL DE ENSEÑANZA MEDIA DIVERSIFICADA INEM JOSE EUSEBIO CARO;0
12237;INSTITUTO COOPERATIVO NARIÑO PRECURSOR;0
12252;INST SALESIANO SAN JUAN BOSCO;0
12260;INST TEC MERCEDES ABREGO;0
12278;INST TEC NAL DE COMERCIO;0
12286;INST TEC INDUSTRIAL SALESIANO;0
12310;COL SANTA BARBARA;0
12328;COLEGIO SAN JUAN BOSCO;0
9852;I.E.PROMOCION SOCIAL;0
9878;I.E.TECNICO SUPERIOR;0
9886;INSTITUTO TULIA ROSA ESPINOSA ITRE;0
9894;IE LICEO DE SANTA LIBRADA;0
9902;IE LICEO DE SANTA LIBRADA;0
9910;LA MERCED;0
9936;JUAN XXIII;0
9944;DIVINO SALVADOR;0
9951;ANTONIO BARAYA;0
9969;EUGENIO FERRO FALLA;0
9985;LUIS CALIXTO LEIVA;0
9993;COL. COOP. LA PRESENTACION ;0
10009;SIMON BOLIVAR;0
10017;SIMON BOLIVAR;0
13094;INSTITUCION EDUCATIVA GENERAL SANTANDER;0
13102;LIBRE;0
13110;SAN JOSE;0
13136;LICEO ANDINO DE LA SANTISIMA TRINIDAD;0
13144;SAN VICENTE DE PAUL;0
13151;INST GENOVA;0
16477;I.E. LUIS FELIPE PINTO - SEDE PRINCIPAL;0
16485;CLEMENCIA DE CAYCEDO Y VELEZ;0
16493;I.E.T. PEREZ  Y ALADANA - SEDE PRINCIPAL;0
16501;I.E. FRANCISCO DE MIRANDA - SEDE PRINCIPAL;0
16519;I.E.T. JOSE MARIA CARBONELL - SEDE PRINCIPAL;0
16527;I.E.T. SANTA ISABEL - SEDE PRINCIPAL;0
16543;I.E. FRANCISCO HURTADO - SEDE PRINCIPAL;0
16568;I.E. ESCUELA NORMAL SUPERIOR DE VILLAHERMOSA - SEDE PRINCIPAL;0
16626;CENTRO EDUCACIONAL Y DE CAPACITACION COMERCIAL CENALC;0
16659;CORPORACION EDUCATIVA ADVENTISTA- CÁMBULOS;1
16667;CORPORACIÓN CULTURAL COLEGIO ALEMÁN - SEDE PRICIPAL;0
16675;INSTITUCION EDUCATIVA GENERAL ALFREDO VASQUEZ COBO;0
16683;COLEGIO AMERICANO DE CALI;0
16691;COLEGIO AMERICANO;0
16717;COLEGIO BENJAMIN HERRERA;0
16733;COLEGIO BENNETT;1
16741;COL BOLIVAR;1
16766;COL CATOLICO;0
16774;COLEGIO COLOMBO BRITÁNICO;1
16790;COLEGIO COLOMBO EUROPEO;0
16824;COLEGIO DE LA PRESENTACION - AGUACATAL - SEDE PRINCIPAL;0
16857;INSTITUCION EDUCATIVA SANTA LIBRADA;0
16865;INSTITUCION EDUCATIVA SANTA LIBRADA;0
16881;COL DE LA SAGRADA FAMILIA;0
12823;RUFINO JOSE CUERVO CENTRO;0
12831;RUFINO JOSE CUERVO CENTRO;0
12849;SAGRADO CORAZON DE JESUS;0
12856;COL SAN FRANCISCO SOLANO;0
12872;SAN JOSE HERMANOS MARISTAS;0
12880;FRANCISCANO SAN LUIS REY;0
12898;SANTA TERESA DE JESUS;0
12906;INSTITUCION EDUCATIVA SANTA TERESA DE JESUS;0
12914;TERESITA MONTES;0
13169;MARCO FIDEL SUAREZ;0
13177;SANTA MARIA GORETTI;0
13185;INST MONTENEGRO;0
13193;INST MONTENEGRO;0
13201;SANTA TERESITA;0
13219;INSTITUTO PIJAO;0
13227;POLICARPA SALAVARRIETA;0
13243;INST QUIMBAYA;0
13250;INSTITUCION EDUCATIVA CECILIA DE LLERAS;0
13268;MERCADOTECNIA MARIA INMACULADA;0
13276;LICEO QUINDIO;0
13284;SANTA TERESITA;0
13292;INST TEBAIDA;0
13300;INST TEBAIDA;0
13326;COL CALASANZ;0
13359;COL COMPAÑIA DE MARIA LA ENSEÑANZA;0
13375;INST EDUC DEOGRACIAS CARDONA;0
13391;INST EDUC DEOGRACIAS CARDONA;0
13409;COL DEL INMACULADO CORAZON DE MARIA - FRANCISCANAS DE M.I.-PEREIRA;0
19174;LA SALLE;0
19182;LA SALLE;0
19190;LA SALLE;0
19208;SAGRADOS CORAZONES;0
19216;TECNICO INDUSTRIAL;0
19224;CORAZON INMACULADO DE MARIA;0
19232;NUESTRA SEÑORA DE LAS MERCEDES;0
19240;DANTE ALIGHIERI;0
19257;I.E. DE LA SAGRADA FAMILIA - SEDE PRINCIPAL;0
19265;INSTITUTO BOLIVARIANO;0
19273;INSTITUTO BOLIVARIANO DE BACHILLERATO NOCTURNO;0
19281;SEDE GABRIELA MISTRAL;0
19307;COL SANTA MARIA GORETTI;0
19323;COL CHAMPAGNAT;0
19364;COL ANGLO COLOMBIANO                                                                                ;1
19380;COL COLOMBO HEBREO                                                                                  ;0
19406;COL HELVETIA                                                                                        ;1
19414;GIMNASIO EL CEDRO;0
19422;COL ITALIANO LEONARDO DA VINCI                                                                      ;1
19430;COL LA CANDELARIA                                                                                   ;0
19448;COL NUEVA GRANADA                                                                                   ;1
19463;COL NUEVO REINO DE GRANADA                                  ;0
19471;COL SAN CARLOS                                                                                      ;1
19489;COL SANTA FRANCISCA ROMANA                                                                          ;1
19497;COL SANTA MARIA                                                                                     ;1
19505;COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL;1
15164;INSTITUTO ISIDORO MIRANDA MORANTES - SEDE PRINCIPAL;0
15172;COLEGIO INTEGRADO CAMILO TORRES;0
15180;COLEGIO DEPARTAMENTAL INTEGRADO CAMILO TORRES;0
15198;COL. DE LA PRESENTACION                                                                             ;0
15206;COLEGIO UNIVERSITARIO;0
15214;COLEGIO UNIVERSITARIO;0
15230;COLEGIO AVELINA MORENO;0
15255;COLEGIO INTEGRADO LUCAS CABALLERO - SEDE PRINCIPAL;0
15263;COLEGIO SERGIO ARIZA;0
15271;COLEGIO INTEGRADO RAFAEL URIBE URIBE;0
15289;COLEGIO ISABEL VALBUENA CIFUENTES;0
15297;COLEGIO UNIVERSITARIO;0
15305;INSTITUTO AGRICOLA  DE ALTO JORDAN;0
15339;COLEGIO SAGRADO CORAZON DE JESUS HERMANAS BETHLEMITAS;0
15354;INSTITUCION EDUCATIVA ANTONIO  LENIS;0
15362;INSTITUCION EDUCATIVA ANTONIO  LENIS;0
15370;COLEGIO NUESTRA SEÑORA DE LAS MERCEDES;0
15388;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;0
15396;GIMNASIO JUVENIL;0
15420;INSTITUCION EDUCATIVA SIMON ARAUJO;0
15446;LICEO BOLIVAR;0
15453;LICEO JUAN XXIII;0
15479;LICEO PANAMERICANO;0
23630;INST DIST DE COMERCIO MANUELA BELTRAN;0
23648;INST DIST DE COMERCIO MANUELA BELTRAN;0
23705;LICEO ATENAS;0
23747;LIC  DE CERVANTES PADRES AGUSTINOS                                                                  ;0
23754;LIC DE COLOMBIA                                                                                     ;0
23762;LICEO DE LONDRES;0
